,m,,dayof,22018_z1_AC1,22018_z1_Light,22018_z1_Plug,22018_z2_AC1,22018_z2_Light,22018_z2_Plug,22018_z3_Light,22018_z3_Plug,22018_z4_Light,32018_z1_AC4,32018_z1_Light,32018_z1_Plug,32018_z2_AC1,32018_z2_Light,32018_z2_Plug,32018_z3_Light,32018_z4_AC1,32018_z4_Light,32018_z4_Plug,32018_z5_AC1,32018_z5_Light,32018_z5_Plug,42018_z1_AC4,42018_z1_Light,42018_z1_Plug,42018_z2_AC1,42018_z2_Light,42018_z2_Plug,42018_z3_Light,42018_z4_AC1,42018_z4_Light,42018_z4_Plug,42018_z5_AC1,42018_z5_Light,42018_z5_Plug,52018_z1_Light,52018_z1_Plug,52018_z2_Light,52018_z2_Plug,52018_z3_Light,52018_z4_Light,52018_z4_Plug,52018_z5_Light,52018_z5_Plug,62018_z1_Light,62018_z1_Plug,62018_z2_Light,62018_z2_Plug,62018_z3_Light,62018_z4_Light,62018_z4_Plug,62018_z5_Light,62018_z5_Plug,72018_z1_AC2,72018_z1_AC3,72018_z1_Light,72018_z1_Plug,72018_z2_Light,72018_z2_Plug,72018_z3_Light,72018_z4_Light,72018_z4_Plug,72018_z5_Light
16,9,19,6,0.0,0.011,0.2026666666666666,1.0068333333333337,0.0,0.0546666666666666,0.2273333333333333,0.308,0.0,0.0698333333333333,0.0,0.0675,0.0,0.0,0.0401666666666666,0.0706666666666666,0.0,0.0,0.021,0.0,0.0,0.0575,0.0,0.0028333333333333,0.3053333333333333,0.0,0.0001666666666666,0.2348333333333333,0.0595,0.0,0.0,0.0965,0.0,0.0,0.1125,0.0,0.2165,0.0,0.0298333333333333,0.2655,0.0,0.2428333333333333,0.0,0.0073333333333333,0.0,0.244,0.01,0.1213333333333333,0.0648333333333333,0.0,0.0668333333333333,0.0,0.0748333333333333,0.01,0.02,0.0001666666666666,0.0533333333333333,0.0,0.0005,0.02,0.32,0.0308333333333333,0.0
16,9,20,6,0.0,0.0111666666666666,0.2058333333333333,1.0071666666666668,0.0,0.0625,0.1953333333333333,0.308,0.0,0.07,0.0,0.069,0.0,0.0001666666666666,0.0408333333333333,0.0583333333333333,0.0,0.0,0.02,0.0,0.0,0.059,0.0,0.0025,0.3008333333333333,0.0,0.0,0.2225,0.0591666666666666,0.0,0.0,0.097,0.0,0.0,0.0888333333333333,0.0,0.2148333333333333,0.0,0.0301666666666666,0.2696666666666666,0.0,0.1051666666666666,0.0,0.0066666666666666,0.0,0.242,0.01,0.1338333333333333,0.02,0.0,0.0661666666666666,0.0,0.118,0.0088333333333333,0.019,0.0003333333333333,0.0468333333333333,0.0,0.0013333333333333,0.0198333333333333,0.3218333333333333,0.0288333333333333,0.0
16,9,21,6,0.0,0.0118333333333333,0.207,1.0075,0.0,0.0725,0.1928333333333333,0.308,0.0,0.07,0.0,0.0696666666666666,0.0,0.0,0.0403333333333333,0.058,0.0,0.0,0.02,0.0,0.0,0.058,0.0,0.0031666666666666,0.3053333333333333,0.0,0.0,0.2351666666666666,0.097,0.0,0.0,0.0988333333333333,0.0,0.0,0.0873333333333333,0.0001666666666666,0.2048333333333333,0.0,0.0296666666666666,0.2866666666666667,0.0,0.1388333333333333,0.0,0.0069491525423728,0.0,0.2373333333333333,0.01,0.1465,0.102,0.0,0.0663333333333333,0.0,0.1196666666666666,0.01,0.02,0.0001666666666666,0.0525,0.0,0.0008333333333333,0.02,0.3208333333333333,0.0299999999999999,0.0
16,9,22,6,0.0,0.0105,0.2061666666666666,1.0041666666666669,0.0,0.0666666666666666,0.1751666666666666,0.3101666666666666,0.0,0.07,0.0,0.0691666666666666,0.0,0.0,0.0403333333333333,0.0626666666666666,0.0,0.0,0.02,0.0,0.0,0.0586666666666666,0.0,0.003,0.3031666666666667,0.0,0.0,0.235,0.0598333333333333,0.0,0.0003448275862068,0.1036206896551724,0.0,0.0001724137931034,0.1511666666666666,0.0003333333333333,0.2148333333333333,0.0,0.0296666666666666,0.3196666666666666,0.0,0.2395,0.0,0.007,0.0,0.2413333333333333,0.01,0.1243333333333333,0.0783333333333333,0.0001694915254237,0.0661666666666666,0.0,0.0732203389830508,0.01,0.02,0.0,0.0528333333333333,0.0,0.0006666666666666,0.02,0.3718333333333333,0.0308333333333333,0.0
16,9,23,6,0.0,0.0111666666666666,0.2016666666666666,0.7611666666666667,0.0,0.0483333333333333,0.2286666666666666,0.3096666666666666,0.0,0.0698333333333333,0.0,0.0686666666666666,0.0,0.0,0.0401666666666666,0.0786666666666666,0.0,0.0,0.02,0.0,0.0,0.058,0.0,0.0018333333333333,0.301,0.0,0.0,0.2351666666666666,0.0593333333333333,0.0,0.0001694915254237,0.0994915254237288,0.0,0.0,0.141,0.0,0.2218333333333333,0.0,0.0296666666666666,0.2643333333333333,0.0,0.2273333333333333,0.0,0.0073333333333333,0.0,0.2708333333333333,0.01,0.1196666666666666,0.02,0.0,0.0556666666666666,0.0,0.0698333333333333,0.01,0.02,0.0005,0.0456666666666666,0.0,0.0006666666666666,0.02,0.28,0.0299999999999999,0.0
17,9,0,0,0.0,0.0113333333333333,0.2014999999999999,1.0233333333333332,0.0,0.075,0.195,0.308,0.0,0.0694999999999999,0.0,0.0671666666666666,0.0,0.0001666666666666,0.0403333333333333,0.0568333333333333,0.0,0.0,0.02,0.0,0.0,0.0555,0.0,0.002,0.2981666666666667,0.0,0.0,0.2226666666666666,0.0596666666666666,0.0,0.0,0.0965,0.0,0.0,0.1326666666666666,0.0001666666666666,0.2223333333333333,0.0001666666666666,0.03,0.265,0.0,0.1721666666666666,0.0,0.0065,0.0,0.2521666666666666,0.01,0.1213333333333333,0.0638333333333333,0.0,0.0631666666666666,0.0,0.0698333333333333,0.0095,0.02,0.0003333333333333,0.0531666666666666,0.0,0.0006666666666666,0.02,0.3211666666666667,0.0301666666666666,0.0
17,9,1,0,0.0,0.0113333333333333,0.201,1.005,0.0,0.0483333333333333,0.1636666666666666,0.308,0.0,0.0694999999999999,0.0,0.067,0.0,0.0,0.0401666666666666,0.0585,0.0,0.0,0.02,0.0,0.0,0.0553333333333333,0.0,0.0026666666666666,0.3001666666666666,0.0,0.0,0.2314999999999999,0.1349999999999999,0.0,0.0,0.0961666666666666,0.0,0.0,0.0896666666666666,0.0001666666666666,0.2185,0.0,0.0298333333333333,0.299,0.0,0.1775,0.0,0.0065,0.0,0.2445,0.01,0.1193333333333333,0.1155,0.0,0.0656666666666666,0.0,0.0696666666666666,0.0088333333333333,0.0196666666666666,0.0003333333333333,0.053,0.0,0.0008333333333333,0.02,0.372,0.0301666666666666,0.0
17,9,2,0,0.0,0.0111666666666666,0.2028333333333333,1.0256666666666667,0.0,0.0716666666666666,0.1953333333333333,0.308,0.0,0.0698333333333333,0.0,0.0681666666666666,0.0,0.0,0.0401666666666666,0.011,0.0,0.0,0.02,0.0,0.0,0.0573333333333333,0.0,0.0023333333333333,0.3016666666666666,0.0,0.0,0.2336666666666666,0.0363333333333333,0.0,0.0,0.0965,0.0,0.0,0.0973333333333333,0.0,0.2055,0.0,0.0301666666666666,0.2936666666666667,0.0,0.1293333333333333,0.0,0.0066666666666666,0.0,0.241,0.01,0.0578333333333333,0.0201666666666666,0.0001694915254237,0.0665,0.0,0.0647457627118644,0.01,0.02,0.0001666666666666,0.0465,0.0,0.0008333333333333,0.02,0.3215,0.0299999999999999,0.0
17,9,3,0,0.0,0.0108333333333333,0.2013333333333333,1.0075,0.0,0.0686666666666666,0.1961666666666666,0.3081666666666666,0.0,0.0661666666666666,0.0,0.0668333333333333,0.0,0.0,0.0403333333333333,0.1315,0.0,0.0,0.0205,0.0,0.0,0.0545,0.0,0.0033333333333333,0.304,0.0,0.0,0.2311666666666666,0.0431666666666666,0.0,0.0,0.096,0.0,0.0,0.1221666666666666,0.0,0.1941666666666666,0.0,0.0299999999999999,0.267,0.0,0.2191666666666666,0.0,0.0066666666666666,0.0,0.237,0.01,0.1205,0.0646666666666666,0.0,0.066,0.0,0.069,0.009,0.02,0.0001666666666666,0.0528333333333333,0.0,0.0005,0.02,0.3208333333333333,0.0301666666666666,0.0
17,9,4,0,0.0,0.0106666666666666,0.201,1.0083333333333333,0.0,0.0485,0.2873333333333333,0.3086666666666666,0.0,0.0665,0.0,0.0661666666666666,0.0,0.0,0.0403333333333333,0.058,0.0,0.0,0.0203333333333333,0.0,0.0,0.0536666666666666,0.0,0.0025,0.301,0.0,0.0,0.2221666666666666,0.1135,0.0,0.0,0.0994915254237288,0.0,0.0,0.0876666666666666,0.0,0.2123333333333333,0.0,0.0298333333333333,0.2635,0.0,0.2536666666666666,0.0,0.007,0.0,0.2511666666666666,0.0098333333333333,0.1041666666666666,0.8366666666666667,0.0,0.0656666666666666,0.0,0.064,0.0083333333333333,0.02,0.0003333333333333,0.0528333333333333,0.0,0.0006666666666666,0.02,0.3196666666666666,0.0304999999999999,0.0
17,9,5,0,0.0,0.0106666666666666,0.2203333333333333,0.3913333333333333,0.0,0.074,0.5548333333333333,0.3913333333333333,0.0,0.069,0.0,0.0674999999999999,0.0,0.0,0.0401666666666666,0.0108333333333333,0.0,0.0,0.02,0.0,0.0,0.0558333333333333,0.0,0.0026666666666666,0.3006666666666666,0.0,0.0,0.2265,0.205,0.0,0.0,0.0968333333333333,0.0,0.0,0.0841666666666666,0.0001666666666666,0.2136666666666666,0.0,0.0296666666666666,0.3043333333333333,0.3141666666666667,0.1911666666666666,0.0001666666666666,0.0066666666666666,0.0,0.287,0.3618333333333333,0.0816666666666666,1.659,0.0191525423728813,0.0665,0.0001694915254237,0.0696610169491525,0.0055,0.0196666666666666,0.3665,0.0476666666666666,0.6335,0.0016666666666666,0.299,1.138,0.0304999999999999,0.0
17,9,6,0,0.0,1.1608333333333334,0.2645,0.1976666666666666,0.1035,0.1068333333333333,0.6585,0.7001666666666666,0.1386666666666666,0.0688333333333333,2.126333333333333,0.6138333333333333,0.0,2.8430000000000004,0.2191666666666666,0.7985,0.0,1.413333333333333,0.0956666666666666,0.0,0.3166666666666666,0.2765,0.0,1.5313333333333334,0.3414999999999999,0.0,1.2366666666666668,0.4991666666666666,0.6426666666666667,0.0,2.5676666666666668,0.618,0.0,0.2046666666666667,0.1385,1.2906666666666666,0.2985,0.5448333333333333,0.224,0.497,3.104,0.5556666666666668,0.3128333333333333,0.0088333333333333,0.0,0.238,2.732166666666666,0.3316666666666666,1.5731666666666666,1.1635593220338984,0.2785,0.2744067796610169,0.0684745762711864,0.005,0.02,1.5075,0.1298333333333333,2.572166666666667,0.2435,0.33,2.307333333333333,0.046,1.896
17,9,7,0,8.940833333333334,5.471166666666666,1.0676666666666668,3.931166666666667,0.3535,0.216,0.9475,1.003,1.887,5.500333333333333,3.630666666666667,0.7933333333333333,5.225833333333333,3.8251666666666666,0.5581666666666667,1.2945,6.786833333333333,2.282,0.2818333333333333,3.959166666666667,1.4143333333333332,0.5978333333333333,6.2445,2.898333333333333,0.744,5.001666666666667,2.298,0.4915,0.8851666666666667,4.404333333333333,3.2815000000000003,0.8423333333333333,2.3871666666666664,1.1776666666666666,0.6010000000000001,0.2576666666666666,0.6745,1.1306666666666667,0.1658333333333333,0.7723333333333334,2.8673333333333333,0.8398333333333333,2.1091666666666664,0.1318333333333333,0.8661666666666666,0.374,4.999333333333333,0.4583333333333333,1.6548333333333334,2.605166666666667,0.4488333333333333,1.2235,0.2945,0.0571666666666666,0.058,1.4986666666666666,0.1661666666666666,2.604,0.179,0.3096666666666667,3.928333333333333,0.1801666666666666,4.152666666666667
17,9,8,0,30.8015,8.590666666666667,2.926833333333333,15.54,1.6303333333333332,0.5703333333333334,1.1356666666666666,0.7113333333333334,2.193166666666667,28.98283333333333,4.9270000000000005,0.7568333333333332,24.29233333333333,5.5865,0.8465,1.2668333333333337,22.284333333333333,2.546,0.6451666666666667,14.817666666666666,2.106666666666667,0.8708333333333333,27.486,4.492500000000001,2.681833333333333,17.030333333333335,2.431,0.6678333333333334,0.9408333333333332,22.527166666666663,3.5455,0.9076666666666668,9.227666666666666,1.493,0.4678333333333333,5.358833333333333,1.4165,3.111,0.2438333333333333,0.9053333333333332,3.3805,1.836,2.6045000000000003,0.2281666666666666,3.3165,0.7215,6.12,1.0953333333333333,1.9843333333333333,4.034833333333333,1.292166666666667,2.4285,0.5113333333333333,0.0421666666666666,0.1798333333333333,1.7753333333333332,0.208,2.696,0.2301666666666666,0.25,3.947333333333333,0.179,4.256833333333334
17,9,9,0,30.96333333333333,8.835333333333333,3.5075,15.789333333333332,1.9971666666666663,0.6551666666666667,1.0611666666666666,0.5928333333333333,2.2065,23.93133333333333,5.1386666666666665,0.7763333333333333,22.314666666666668,6.226833333333333,1.0046666666666666,0.8181666666666666,17.362333333333332,2.7093333333333334,0.7531666666666667,10.585833333333332,2.121833333333333,0.8431666666666667,21.428,4.796666666666667,2.8895,15.628666666666668,2.4938333333333333,0.6583333333333333,0.8588333333333333,20.11116666666667,3.620666666666666,0.9486666666666668,7.4315,1.7853333333333334,0.5823333333333333,6.007499999999999,1.4938333333333331,3.666166666666667,0.3073333333333333,0.8543333333333333,3.3928333333333334,1.9936666666666667,2.620166666666667,0.3106666666666667,3.376,1.2161666666666666,6.192333333333334,1.2965000000000002,2.027,4.4125,1.1926666666666668,2.635333333333333,0.6426666666666667,0.196,0.2326666666666667,1.879,0.3473333333333333,2.7095,0.1971666666666666,0.25,4.245166666666667,0.372,4.370333333333334
17,9,10,0,31.166166666666665,8.688333333333333,3.3735,16.603333333333335,2.3680000000000003,0.6363333333333333,0.9871666666666666,0.495,2.196,23.355666666666664,5.110833333333333,0.721,17.865833333333335,6.206666666666666,1.0405,0.8378333333333334,14.628166666666669,2.806666666666666,0.5561666666666666,10.181166666666666,2.11,0.8376666666666668,19.266166666666667,4.7615,3.059166666666667,14.672,2.472666666666667,0.5393333333333333,0.7128333333333334,20.254,3.599333333333333,0.929,7.4375,2.0131666666666663,0.6188333333333333,6.001,1.563,3.6875,0.3003333333333333,0.6803333333333333,3.387833333333333,1.7865,2.617,0.3463333333333333,3.3743333333333334,1.2340000000000002,6.489,1.237,1.832833333333333,4.573389830508474,1.3051666666666668,2.7311864406779662,0.6806779661016948,0.2753333333333333,0.2789999999999999,1.8715,0.5316666666666667,2.6251666666666664,0.0991666666666666,0.2498333333333333,4.120666666666667,0.4425,4.228
17,9,11,0,31.188333333333333,8.740833333333335,3.493333333333333,15.930333333333332,2.4386666666666668,0.4935,0.7686666666666666,0.5615,2.21,11.501833333333334,5.133,0.7579999999999999,9.807333333333334,6.245,0.9891666666666666,0.8746666666666667,6.195333333333334,2.8735,0.7040000000000001,5.230666666666667,2.115666666666667,0.8848333333333334,14.945333333333334,4.671,3.2285,10.645333333333332,2.506333333333333,0.551,0.7998333333333334,15.814333333333334,3.633,0.8131666666666667,5.2091666666666665,2.3081666666666667,0.5231666666666667,5.903333333333333,1.676,3.729,0.3236666666666667,0.6419999999999999,3.4096666666666664,1.7968333333333333,2.6330000000000005,0.3013333333333333,3.3896666666666664,1.064,6.571166666666667,1.278166666666667,1.8198333333333327,4.422166666666667,1.4865,2.646166666666667,0.6556666666666667,0.2436666666666666,0.2566666666666666,1.8868333333333327,0.426,2.6261666666666668,0.1001666666666666,0.2501666666666666,4.078333333333333,0.3709999999999999,4.123166666666666
17,9,12,0,30.27733333333333,8.901000000000002,3.349,15.226833333333332,1.9403333333333328,0.5006666666666667,0.878,0.6013333333333333,2.2198333333333333,0.0696666666666666,4.622166666666667,0.9801666666666669,0.0,6.1815,1.047,1.1898333333333333,0.0,2.930333333333333,0.4943333333333333,0.0,2.1323333333333334,0.8295,0.0,4.888,2.978,0.0,2.393333333333333,0.5298333333333333,0.6910000000000001,0.0,2.857333333333333,1.0005,0.0,1.280333333333333,0.5883333333333333,4.41,1.596,2.806,0.2606666666666666,0.7718333333333334,3.440333333333333,1.6628333333333332,2.5578333333333334,0.291,3.4016666666666664,1.0745,6.5968333333333335,1.2325000000000002,1.7026666666666666,3.722,1.1698333333333333,2.426,0.6613333333333333,0.2783333333333333,0.2373333333333333,1.4156666666666666,0.603,2.6005,0.0956666666666666,0.2516666666666666,4.036333333333333,0.3383333333333333,4.206
17,9,13,0,29.86733333333333,8.868,3.2765,15.5735,2.067333333333333,0.5981666666666666,0.917,0.5116666666666666,2.2161666666666666,28.242666666666665,5.112833333333333,0.8528333333333333,24.4755,6.257833333333334,1.2791666666666666,0.895,20.18133333333333,2.9146666666666667,0.6783333333333333,12.738666666666669,2.1245,0.8233333333333334,23.901666666666664,5.022666666666667,3.058333333333333,17.126166666666666,2.4421666666666666,0.5359999999999999,0.7108333333333333,21.2535,3.318,1.0778333333333334,8.991833333333334,1.248,0.5941666666666666,5.001,1.6108333333333331,3.293,0.2503333333333333,0.7696666666666666,3.511666666666667,2.0011666666666668,2.6693333333333333,0.3041666666666666,3.378,0.9835,6.507333333333333,1.249,1.8673333333333333,4.0475,1.176,2.5936666666666666,0.6233333333333333,0.3183333333333333,0.2716666666666666,1.6465,0.4936666666666667,2.5781666666666667,0.1488333333333333,0.25,4.129,0.5006666666666667,4.326833333333334
17,9,14,0,28.124333333333333,8.909166666666666,3.6025,16.249166666666667,2.3595,0.6545000000000001,0.8256666666666667,0.5113333333333333,2.247,21.809833333333334,5.229333333333333,0.844,20.360333333333337,6.3613333333333335,1.225666666666667,0.8753333333333333,14.628666666666668,2.9628333333333337,0.6910000000000001,10.4325,2.1591666666666667,0.8543333333333333,19.553,5.126833333333334,3.4606666666666666,14.891833333333333,2.6598333333333333,0.5708333333333333,0.7318333333333334,20.832833333333333,3.805932203389831,1.1601694915254237,7.947333333333333,1.794406779661017,0.5976666666666667,5.885833333333333,1.6776666666666666,3.8025,0.2281666666666666,0.8285,3.5595,2.1761666666666666,2.754,0.3198333333333333,3.431666666666666,1.1171666666666666,6.606,1.246,1.7635,4.522881355932204,1.0628333333333333,2.77406779661017,0.664406779661017,0.2685,0.2526666666666666,1.8145,0.4493333333333333,2.681166666666667,0.1801666666666666,0.2525,4.056666666666667,0.3771666666666666,4.317166666666667
17,9,15,0,30.000333333333334,8.814666666666666,3.394333333333333,16.3385,2.408166666666667,0.5651666666666666,0.8515,0.4961666666666666,2.2386666666666666,22.9465,5.308666666666666,0.9155,17.702833333333334,6.3155,1.2953333333333332,0.881,14.225166666666668,2.9546666666666668,0.6358333333333334,10.33,2.153833333333333,0.8696666666666667,19.446166666666667,5.079833333333334,3.71,14.015333333333333,2.5246666666666666,0.606,0.6980000000000001,20.66166666666667,3.676,1.1613333333333336,7.23,1.7821666666666665,0.5175,6.1306666666666665,1.6338333333333332,3.7161666666666666,0.2748333333333333,0.7341666666666666,3.5761666666666665,2.213,2.7696666666666667,0.2906666666666667,3.438833333333333,1.0746666666666669,6.616333333333333,1.215833333333333,1.7976666666666667,4.414666666666666,1.0695,2.6921666666666666,0.6521666666666667,0.2856666666666667,0.2638333333333333,1.9853333333333327,0.4738333333333333,2.7476666666666665,0.1161666666666666,0.2553333333333333,4.082833333333333,0.3883333333333333,4.3
17,9,16,0,20.74866666666667,8.658999999999999,3.131,14.265,2.2343333333333333,0.5686666666666667,0.8633333333333333,0.6545,2.156833333333333,10.866166666666668,5.665666666666667,0.8085,7.2715,6.2636666666666665,0.9971666666666666,1.0748333333333333,4.9935,2.924,0.943,5.254,2.424666666666667,0.9011666666666668,9.801166666666669,4.570833333333334,3.3136666666666668,7.980166666666666,2.4566666666666666,0.4925,0.7248333333333333,10.383833333333332,3.647166666666666,1.1548333333333334,2.8355,2.0325,0.6155,5.668,1.549,3.796779661016949,0.2962711864406779,0.7476666666666667,3.536833333333333,1.8871666666666669,2.7375,0.2323333333333333,3.7772881355932206,0.9184745762711864,6.787118644067797,1.024166666666667,1.7786666666666666,3.662,0.7708333333333334,2.660166666666667,0.4713333333333333,0.2779999999999999,0.2193333333333333,1.9241666666666668,0.4466666666666666,2.7285,0.1695,0.2521666666666667,3.858,0.2735,4.1465
17,9,17,0,24.01683333333333,8.285166666666667,1.3168333333333335,0.5695,1.051,0.3678333333333333,0.9578333333333332,0.5343333333333333,2.141,0.07,4.786333333333333,0.505,0.0,6.262166666666667,0.667,0.92,0.0,2.9433333333333334,0.352,0.0,2.4001666666666663,0.4178333333333333,0.0,3.212333333333333,1.7805,0.0,1.9433333333333327,0.3986666666666666,0.6178333333333333,0.0,3.669666666666666,0.7663333333333333,0.0,1.4229999999999998,0.3691666666666666,5.386666666666667,0.8195,2.9218333333333333,0.111,0.7921666666666667,3.5665,1.3055,2.7768333333333337,0.1393333333333333,3.477,0.7253333333333334,6.3773333333333335,0.361,1.5028333333333337,2.183333333333333,0.2113333333333333,1.4203333333333332,0.1463333333333333,0.2575,0.1586666666666666,1.8111666666666664,0.2971666666666667,2.7503333333333333,0.1383333333333333,0.2536666666666666,3.7975,0.2083333333333333,4.314333333333334
17,9,18,0,20.562166666666663,8.282666666666666,0.482,1.040166666666667,1.714,0.2676666666666666,1.759,0.4255,2.1755,0.07,3.995166666666667,0.35,0.0,6.339833333333333,0.498,0.7803333333333333,0.0,1.5655,0.1558333333333333,0.0,0.0,0.065,0.0,2.8331666666666666,1.2045,0.0,1.4991666666666668,0.2603333333333333,0.4978333333333333,0.0,3.807796610169492,0.4736666666666667,0.0,0.3255932203389831,0.1183333333333333,4.8533333333333335,0.5303333333333333,2.5496666666666665,0.043,0.7481666666666666,3.652,1.1196666666666668,2.8521666666666667,0.0095,2.5338333333333334,0.3869999999999999,2.792666666666667,0.1925,1.523,1.2348333333333334,0.13,1.0206666666666666,0.041,0.1331666666666666,0.0896666666666666,1.8038333333333327,0.2981666666666667,2.7583333333333333,0.137,0.3298333333333333,3.8685,0.1625,4.253333333333333
17,9,19,0,15.457833333333332,8.098833333333333,0.4246666666666667,1.0226666666666666,0.917,0.2913333333333333,1.477666666666667,0.3806666666666666,2.146333333333333,0.0694999999999999,3.7715,0.3401666666666667,0.0,6.211,0.2913333333333333,0.7778333333333334,0.0,0.8848333333333334,0.1231666666666666,0.0,0.0,0.0574999999999999,0.0,2.854915254237288,1.0958333333333334,0.0,1.532372881355932,0.2313559322033898,0.5015,0.0,3.6445,0.1678333333333333,0.0,0.2043333333333333,0.1433333333333333,4.479833333333334,0.2983333333333333,2.506333333333333,0.0299999999999999,0.6453333333333333,3.6006666666666667,0.8535,2.4178333333333333,0.0088333333333333,0.0,0.2575,1.5766666666666669,0.1743333333333333,1.3555,1.1764406779661016,0.1161666666666666,0.9933898305084744,0.0391525423728813,0.1091666666666666,0.0908333333333333,1.633,0.3785,2.6636666666666664,0.07,0.3308333333333333,3.0251666666666663,0.0644999999999999,4.216166666666667
17,9,20,0,0.0,2.172166666666667,0.2471666666666666,1.0156666666666667,0.155,0.1643333333333333,0.7448333333333333,0.3348333333333333,0.2978333333333333,0.07,0.531,0.0866666666666666,0.0,0.9301666666666668,0.049,0.1681666666666666,0.0,0.1875,0.034,0.0,0.0,0.0571666666666666,0.0,2.6386666666666665,0.6769999999999999,0.0,1.4746666666666668,0.2241666666666666,0.3131666666666666,0.0,3.5485,0.1028333333333333,0.0,0.0315,0.1193333333333333,1.2536666666666667,0.2476666666666666,1.0713333333333332,0.0298333333333333,0.3113333333333333,1.784166666666667,0.3153333333333333,0.0,0.0068333333333333,0.0,0.3164999999999999,0.01,0.1615,1.407166666666667,1.1008474576271188,0.1108333333333333,0.9766101694915252,0.053728813559322,0.0176666666666666,0.0358333333333333,0.3163333333333333,0.1406666666666666,0.5916666666666667,0.0048333333333333,0.33,1.4771666666666663,0.01,1.6675
17,9,21,0,0.0,0.0106666666666666,0.22,1.0273333333333334,0.0,0.1593333333333333,0.2438333333333333,0.3101666666666666,0.0,0.07,0.0,0.0698333333333333,0.0,0.0,0.0401666666666666,0.0646666666666666,0.0,0.0,0.02,0.0,0.0,0.0595,0.0,0.9083333333333332,0.2945,0.0,1.0143333333333333,0.234,0.0616666666666666,0.0,2.5165,0.1058333333333333,0.0,0.0,0.1075,0.0005,0.2266666666666666,0.0,0.0298333333333333,0.0578333333333333,0.0,0.2004999999999999,0.0,0.0073333333333333,0.0,0.3218333333333333,0.01,0.1581666666666666,0.2284999999999999,0.0001694915254237,0.0726666666666666,0.4767796610169491,0.0627118644067796,0.0,0.02,0.0,0.0765,0.0,0.0006666666666666,0.1935,0.6765,0.01,0.0
17,9,22,0,0.0,0.0106666666666666,0.2196666666666666,1.0501666666666667,0.0,0.1601666666666666,0.2246666666666666,0.3096666666666666,0.0,0.069,0.0,0.0674999999999999,0.0,0.0001666666666666,0.04,0.119,0.0,0.0,0.02,0.0,0.0,0.0568333333333333,0.0,0.002,0.2905,0.0,0.0,0.2116666666666666,0.0595,0.0,0.0,0.1056666666666666,0.0,0.0,0.119,0.0,0.2241666666666666,0.0,0.0298333333333333,0.0873333333333333,0.0,0.21,0.0,0.0066666666666666,0.0,0.2761666666666666,0.01,0.1236666666666666,0.0668333333333333,0.0,0.0561666666666666,0.4505,0.1123333333333333,0.0,0.0201666666666666,0.0001666666666666,0.0506666666666666,0.0,0.0003333333333333,0.02,0.1293333333333333,0.01,0.0
17,9,23,0,0.0,0.011,0.219,0.7681666666666668,0.0,0.1596666666666666,0.244,0.3103333333333333,0.0,0.07,0.0,0.0674999999999999,0.0,0.0,0.0403333333333333,0.0576666666666666,0.0,0.0,0.02,0.0,0.0,0.056,0.0,0.0021666666666666,0.29,0.0,0.0,0.2334999999999999,0.1223333333333333,0.0,0.0,0.106,0.0,0.0,0.1515,0.0,0.2368333333333333,0.0,0.0299999999999999,0.082,0.0,0.3108333333333333,0.0,0.0068333333333333,0.0,0.2586666666666666,0.01,0.1245,0.02,0.0,0.0693333333333333,0.4630508474576271,0.0993333333333333,0.0,0.0201666666666666,0.0003333333333333,0.0518333333333333,0.0,0.001,0.02,0.0393333333333333,0.01,0.0
18,9,0,1,0.0,0.0108333333333333,0.22,1.0553333333333332,0.0,0.1253333333333333,0.1948333333333333,0.3123333333333333,0.0,0.0696666666666666,0.0,0.0683333333333333,0.0,0.0001666666666666,0.0405,0.0103333333333333,0.0,0.0,0.02,0.0,0.0,0.0561666666666666,0.0,0.003,0.2921666666666666,0.0,0.0,0.2248333333333333,0.0703333333333333,0.0,0.0,0.106,0.0,0.0,0.1566666666666666,0.0001666666666666,0.2285,0.0,0.0296666666666666,0.0566666666666666,0.0,0.2201666666666666,0.0,0.0071666666666666,0.0,0.2605,0.01,0.1555,0.1581666666666666,0.0,0.0676666666666666,0.1008333333333333,0.039,0.0,0.02,0.0003333333333333,0.0455,0.0,0.0005,0.02,0.082,0.01,0.0
18,9,1,1,0.0,0.0108333333333333,0.2198333333333333,1.0526666666666666,0.0,0.159,0.1945,0.3088333333333333,0.0,0.0694999999999999,0.0,0.0658333333333333,0.0,0.0,0.04,0.1349999999999999,0.0,0.0,0.02,0.0,0.0,0.0528333333333333,0.0,0.0018333333333333,0.2901666666666667,0.0,0.0,0.2245,0.0578333333333333,0.0,0.0,0.1056666666666666,0.0,0.0,0.1383333333333333,0.0,0.236,0.0,0.0298333333333333,0.1135,0.0,0.1381666666666667,0.0,0.0061666666666666,0.0,0.2578333333333333,0.01,0.1875,0.0891666666666666,0.0,0.067,0.0,0.0445,0.0,0.02,0.0005,0.0501666666666666,0.0,0.0003333333333333,0.02,0.1323333333333333,0.01,0.0
