Time,Name,Unit,Year,Month,Day,Hour,Consumption,Temp_outside,Käyttötarkoitus,Bruttoala,Kerrosala,Huoneistoala,Kokonaistilavuus,Rakennustyyppi,ids
2020-11-21 12:00:00.000,Lämpö,MWh,2020,11,21,12,0.057,0.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-08-01 07:00:00.000,Lämpö,MWh,2022,8,1,7,0.014,18.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-09-10 21:00:00.000,"Sähkö, Pätö",kWh,2022,9,10,21,7.97600000002422,9.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-02-09 02:00:00.000,Lämpö,MWh,2021,2,9,2,0.104,-17.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-06-05 15:00:00.000,"Sähkö, Pätö",kWh,2022,6,5,15,6.47900000005029,15.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-03-30 15:00:00.000,Lämpö,MWh,2020,3,30,15,0.083,-0.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-06-09 06:00:00.000,"Sähkö, Pätö",kWh,2022,6,9,6,38.3379999999888,15.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-10-30 22:00:00.000,"Sähkö, Pätö",kWh,2022,10,30,22,6.48400000017136,-0.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-01-11 21:00:00.000,"Sähkö, Pätö",kWh,2021,1,11,21,8.86599999992177,-2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-08-06 16:00:00.000,Lämpö,MWh,2020,8,6,16,0.009,18.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-10-29 07:00:00.000,Lämpö,MWh,2022,10,29,7,0.016,10.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-06-24 01:00:00.000,"Sähkö, Pätö",kWh,2020,6,24,1,34.5599999999395,10.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-03-25 21:00:00.000,Lämpö,MWh,2020,3,25,21,0.049,6.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-03-07 08:00:00.000,"Sähkö, Pätö",kWh,2022,3,7,8,96.0570000000298,-3.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-06-15 15:00:00.000,Lämpö,MWh,2023,6,15,15,0.009,23.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-06-01 22:00:00.000,"Sähkö, Pätö",kWh,2020,6,1,22,11.0999999999767,10.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-06-16 02:00:00.000,Lämpö,MWh,2023,6,16,2,0.015,7.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-04-16 01:00:00.000,Lämpö,MWh,2023,4,16,1,0.111,-1.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-09-10 10:00:00.000,"Sähkö, Pätö",kWh,2020,9,10,10,67.7750000000233,13.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-04-19 17:00:00.000,"Sähkö, Pätö",kWh,2022,4,19,17,13.1459999999497,9.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-03-12 13:00:00.000,"Sähkö, Pätö",kWh,2022,3,12,13,9.80000000004657,6.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-04-19 00:00:00.000,Lämpö,MWh,2023,4,19,0,0.143,-1.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-08-07 03:00:00.000,Lämpö,MWh,2020,8,7,3,0.013,13.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-01-15 20:00:00.000,"Sähkö, Pätö",kWh,2023,1,15,20,17.910000000149,2.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-11-25 02:00:00.000,"Sähkö, Pätö",kWh,2020,11,25,2,9.5570000000298,-0.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-10-11 00:00:00.000,Lämpö,MWh,2023,10,11,0,-0.04,6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-05-06 05:00:00.000,"Sähkö, Pätö",kWh,2020,5,6,5,63.0190000000875,5.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-02-01 21:00:00.000,Lämpö,MWh,2020,2,1,21,0.073,1.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-09-16 10:00:00.000,"Sähkö, Pätö",kWh,2021,9,16,10,60.0629999998491,8.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-07-13 04:00:00.000,Lämpö,MWh,2021,7,13,4,0.015,14.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-09-19 07:00:00.000,Lämpö,MWh,2023,9,19,7,0.067,9.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-02-13 23:00:00.000,Lämpö,MWh,2020,2,13,23,0.021,-3.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-04-26 23:00:00.000,"Sähkö, Pätö",kWh,2022,4,26,23,8.4769999999553,-1.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-05-19 17:00:00.000,Lämpö,MWh,2021,5,19,17,0.033,9.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-11-05 10:00:00.000,"Sähkö, Pätö",kWh,2022,11,5,10,11.7080000001006,3.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-09-10 00:00:00.000,Lämpö,MWh,2023,9,10,0,0.009,16.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-12-29 19:00:00.000,Lämpö,MWh,2020,12,29,19,0.065,-0.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-10-28 21:00:00.000,Lämpö,MWh,2020,10,28,21,0.027,9.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-09-25 14:00:00.000,Lämpö,MWh,2020,9,25,14,0.02,13.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-10-22 18:00:00.000,Lämpö,MWh,2020,10,22,18,0.06062,6.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-02-01 15:00:00.000,"Sähkö, Pätö",kWh,2023,2,1,15,11.2879999999423,-4.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-05-09 04:00:00.000,Lämpö,MWh,2021,5,9,4,0.088,1.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-01-25 01:00:00.000,Lämpö,MWh,2023,1,25,1,0.134,2.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-04-12 06:00:00.000,"Sähkö, Pätö",kWh,2022,4,12,6,92.3300000000745,1.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-01-20 12:00:00.000,"Sähkö, Pätö",kWh,2023,1,20,12,40.314000000013,0,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-03-09 14:00:00.000,"Sähkö, Pätö",kWh,2022,3,9,14,15.8570000000764,-0.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-04-09 13:00:00.000,Lämpö,MWh,2022,4,9,13,0.067,2.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-03-18 07:00:00.000,Lämpö,MWh,2023,3,18,7,0.139274131274131,1.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-07-01 11:00:00.000,"Sähkö, Pätö",kWh,2023,7,1,11,36.853000000054,17.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-04-06 08:00:00.000,"Sähkö, Pätö",kWh,2023,4,6,8,124.638126923078,2.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-08-10 18:00:00.000,Lämpö,MWh,2023,8,10,18,0.014,16.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-06-26 06:00:00.000,"Sähkö, Pätö",kWh,2020,6,26,6,34.4860000000335,22.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-02-16 09:00:00.000,"Sähkö, Pätö",kWh,2020,2,16,9,12.7900000000373,3.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-08-01 12:00:00.000,Lämpö,MWh,2020,8,1,12,0.009,20.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-04-18 12:00:00.000,"Sähkö, Pätö",kWh,2023,4,18,12,25.0289999999851,9.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-03-01 14:00:00.000,Lämpö,MWh,2021,3,1,14,0.085,5.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-08-08 13:00:00.000,"Sähkö, Pätö",kWh,2023,8,8,13,34.9799999999255,23,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-06-20 20:00:00.000,Lämpö,MWh,2020,6,20,20,0.009,15,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-08-01 02:00:00.000,Lämpö,MWh,2022,8,1,2,0.009,11.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-05-17 23:00:00.000,"Sähkö, Pätö",kWh,2020,5,17,23,9.28099999995902,3.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-04-03 23:00:00.000,Lämpö,MWh,2022,4,3,23,0.079,-2.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-11-21 02:00:00.000,Lämpö,MWh,2020,11,21,2,0.064,-4.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-07-06 00:00:00.000,Lämpö,MWh,2021,7,6,0,0.009,14.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-11-01 21:00:00.000,Lämpö,MWh,2020,11,1,21,0.031,8.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-02-18 13:00:00.000,Lämpö,MWh,2021,2,18,13,0.188,-6.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-03-10 03:00:00.000,Lämpö,MWh,2022,3,10,3,0.112,-0.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-09-07 16:00:00.000,"Sähkö, Pätö",kWh,2023,9,7,16,31.6930000000074,16,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-08-15 11:00:00.000,Lämpö,MWh,2020,8,15,11,0.009,19.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-12-29 21:00:00.000,"Sähkö, Pätö",kWh,2020,12,29,21,8.60000000009313,-0.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-08-29 08:00:00.000,"Sähkö, Pätö",kWh,2022,8,29,8,84.1359999999404,14.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-03-19 06:00:00.000,"Sähkö, Pätö",kWh,2021,3,19,6,73.7120000000577,-9.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-08-10 12:00:00.000,Lämpö,MWh,2023,8,10,12,0.011,19.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-06-13 10:00:00.000,"Sähkö, Pätö",kWh,2023,6,13,10,39.866999999797,20.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-08-13 21:00:00.000,"Sähkö, Pätö",kWh,2023,8,13,21,24.3230000000447,17.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-03-29 08:00:00.000,"Sähkö, Pätö",kWh,2020,3,29,8,19.9219999999041,-1.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-07-05 20:00:00.000,"Sähkö, Pätö",kWh,2023,7,5,20,22.8529999999981,14.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-25 00:00:00.000,"Sähkö, Pätö",kWh,2021,4,25,0,9.14999999990687,-0.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-05-17 08:00:00.000,Lämpö,MWh,2020,5,17,8,0.05,5.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-11-19 05:00:00.000,"Sähkö, Pätö",kWh,2021,11,19,5,93.0169999999925,0.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-05-05 22:00:00.000,Lämpö,MWh,2020,5,5,22,0.031,4.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-02-12 20:00:00.000,"Sähkö, Pätö",kWh,2022,2,12,20,8.14700000011362,-4.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-07-04 13:00:00.000,Lämpö,MWh,2020,7,4,13,0.009,13,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-11-08 03:00:00.000,Lämpö,MWh,2021,11,8,3,0.073,-2.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-06-06 14:00:00.000,Lämpö,MWh,2020,6,6,14,0.009,15.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-01-23 04:00:00.000,Lämpö,MWh,2022,1,23,4,0.072,1.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-05-19 06:00:00.000,"Sähkö, Pätö",kWh,2020,5,19,6,82.9480000000913,6.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-05-03 06:00:00.000,Lämpö,MWh,2020,5,3,6,0.068,4.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-08-11 15:00:00.000,"Sähkö, Pätö",kWh,2022,8,11,15,8.67700000014156,20.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-09-04 16:00:00.000,"Sähkö, Pätö",kWh,2020,9,4,16,7.45499999995809,15.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-12-18 21:00:00.000,"Sähkö, Pätö",kWh,2020,12,18,21,8.66899999999441,0.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-02-09 21:00:00.000,"Sähkö, Pätö",kWh,2023,2,9,21,5.15819999999366,1.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-02-10 00:00:00.000,Lämpö,MWh,2023,2,10,0,0.132,0.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-01-23 05:00:00.000,"Sähkö, Pätö",kWh,2023,1,23,5,72.6019999999553,-1.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-02-05 02:00:00.000,Lämpö,MWh,2023,2,5,2,0.155,-2.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-12-06 01:00:00.000,"Sähkö, Pätö",kWh,2022,12,6,1,17.1699999999255,0.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-02-06 18:00:00.000,Lämpö,MWh,2023,2,6,18,0.143,-0.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-08-15 20:00:00.000,"Sähkö, Pätö",kWh,2023,8,15,20,23.5030000001192,19.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-03-04 10:00:00.000,"Sähkö, Pätö",kWh,2020,3,4,10,83.1949999999488,-1.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-02-28 00:00:00.000,"Sähkö, Pätö",kWh,2022,2,28,0,8.28100000019185,-1.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-06-06 04:00:00.000,"Sähkö, Pätö",kWh,2022,6,6,4,39.9350000000559,9.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-04-06 15:00:00.000,"Sähkö, Pätö",kWh,2020,4,6,15,17.1130000000121,8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-12-24 13:00:00.000,Lämpö,MWh,2022,12,24,13,0.0417402135231317,-6.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-12-08 19:00:00.000,"Sähkö, Pätö",kWh,2020,12,8,19,13.5870000000577,-1.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-07-16 12:00:00.000,"Sähkö, Pätö",kWh,2022,7,16,12,11.6269999998622,15.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-04-26 00:00:00.000,Lämpö,MWh,2023,4,26,0,0.093,5.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-12-02 11:00:00.000,"Sähkö, Pätö",kWh,2021,12,2,11,68.4839999999385,-9.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-01-02 17:00:00.000,"Sähkö, Pätö",kWh,2020,1,2,17,17.7149999999674,5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-08-31 12:00:00.000,"Sähkö, Pätö",kWh,2022,8,31,12,37.316000000108,12.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-02-17 09:00:00.000,Lämpö,MWh,2022,2,17,9,0.143,0.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-11-28 00:00:00.000,Lämpö,MWh,2021,11,28,0,0.096,-16,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-11-17 15:00:00.000,Lämpö,MWh,2022,11,17,15,0.049,-2.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-04-26 12:00:00.000,"Sähkö, Pätö",kWh,2020,4,26,12,9.18900000001304,6.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-05-28 20:00:00.000,Lämpö,MWh,2023,5,28,20,0.037,9.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-12-11 06:00:00.000,"Sähkö, Pätö",kWh,2022,12,11,6,32.4483361344539,-3.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-10-24 13:00:00.000,Lämpö,MWh,2020,10,24,13,0.05062,3.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-06-15 12:00:00.000,"Sähkö, Pätö",kWh,2020,6,15,12,30.3040000000037,24,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-03-25 11:00:00.000,Lämpö,MWh,2022,3,25,11,0.113,4.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-07-31 17:00:00.000,"Sähkö, Pätö",kWh,2022,7,31,17,10.6990000000224,19.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-10-01 07:00:00.000,Lämpö,MWh,2020,10,1,7,0.046,-,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-01-08 10:00:00.000,"Sähkö, Pätö",kWh,2021,1,8,10,82.247999999905,-6.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-07-14 08:00:00.000,"Sähkö, Pätö",kWh,2022,7,14,8,35.2860000000801,19.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-06-11 19:00:00.000,"Sähkö, Pätö",kWh,2023,6,11,19,19.2639999999199,14.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-04-02 18:00:00.000,"Sähkö, Pätö",kWh,2021,4,2,18,7.92500000004657,2.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-03-07 11:00:00.000,Lämpö,MWh,2022,3,7,11,0.191,-2.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-12-14 10:00:00.000,Lämpö,MWh,2020,12,14,10,0.169,-2.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-11-22 09:00:00.000,Lämpö,MWh,2022,11,22,9,0.173,-3.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-09-10 20:00:00.000,Lämpö,MWh,2022,9,10,20,0.016,9.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-07-01 13:00:00.000,Lämpö,MWh,2021,7,1,13,0.009,21.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-10-16 10:00:00.000,"Sähkö, Pätö",kWh,2022,10,16,10,8.3890000001993,11.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-08-29 01:00:00.000,Lämpö,MWh,2023,8,29,1,0.029,12.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-08-01 08:00:00.000,Lämpö,MWh,2022,8,1,8,0.01,19.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-11-18 01:00:00.000,Lämpö,MWh,2022,11,18,1,0.077,-2.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-12-01 16:00:00.000,"Sähkö, Pätö",kWh,2020,12,1,16,14.4679999998771,-2.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-02-15 17:00:00.000,"Sähkö, Pätö",kWh,2020,2,15,17,12.4009999999544,1.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-03-27 22:00:00.000,"Sähkö, Pätö",kWh,2022,3,27,22,7.26000000000932,3.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-06-21 07:00:00.000,Lämpö,MWh,2023,6,21,7,0.01,22.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-11-10 05:00:00.000,Lämpö,MWh,2020,11,10,5,0.209,-3.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-03-15 13:00:00.000,"Sähkö, Pätö",kWh,2021,3,15,13,33.0989999999292,1.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-06-01 19:00:00.000,Lämpö,MWh,2020,6,1,19,0.009,19.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-02-25 11:00:00.000,"Sähkö, Pätö",kWh,2021,2,25,11,80.1099999998696,2.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-10-07 21:00:00.000,"Sähkö, Pätö",kWh,2020,10,7,21,7.8070000000298,12,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-09-10 15:00:00.000,Lämpö,MWh,2023,9,10,15,0.011,16.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-01-20 11:00:00.000,"Sähkö, Pätö",kWh,2023,1,20,11,67.594999999972,0,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-12-21 09:00:00.000,Lämpö,MWh,2022,12,21,9,0.166740213523132,0,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-01-30 06:00:00.000,"Sähkö, Pätö",kWh,2021,1,30,6,15.3279999999795,-5.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-09-17 21:00:00.000,"Sähkö, Pätö",kWh,2022,9,17,21,7.44699999992736,9.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-02-25 19:00:00.000,"Sähkö, Pätö",kWh,2020,2,25,19,9.18599999998696,-5.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-07-18 07:00:00.000,Lämpö,MWh,2020,7,18,7,0.01,19.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-09-22 21:00:00.000,Lämpö,MWh,2023,9,22,21,0.014,19,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-10-17 23:00:00.000,"Sähkö, Pätö",kWh,2020,10,17,23,11.1120000001974,2.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-12-15 10:00:00.000,Lämpö,MWh,2022,12,15,10,0.354740213523132,-12.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-05-13 00:00:00.000,"Sähkö, Pätö",kWh,2021,5,13,0,7.59199999994599,8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-09-30 22:00:00.000,Lämpö,MWh,2022,9,30,22,0.049,4.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2022-10-06 03:00:00.000,"Sähkö, Pätö",kWh,2022,10,6,3,22.5320000001229,13.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-02-06 19:00:00.000,"Sähkö, Pätö",kWh,2023,2,6,19,8.4141599999927,0.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-07-10 05:00:00.000,"Sähkö, Pätö",kWh,2020,7,10,5,9.98499999998603,12.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2023-08-23 16:00:00.000,"Sähkö, Pätö",kWh,2023,8,23,16,20.6600000000466,16.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2020-12-13 06:00:00.000,"Sähkö, Pätö",kWh,2020,12,13,6,19.3489999999292,-0.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-03-04 07:00:00.000,Lämpö,MWh,2021,3,4,7,0.119,-3.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
