Time,Name,Unit,Year,Month,Day,Hour,Consumption,Temp_outside,Käyttötarkoitus,Bruttoala,Kerrosala,Huoneistoala,Kokonaistilavuus,Rakennustyyppi,ids
2021-10-08 14:00:00,Lämpö,MWh,2021,10,8,14,0.029,11,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-08 15:00:00,Lämpö,MWh,2021,10,8,15,0.016,11,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-08 16:00:00,Lämpö,MWh,2021,10,8,16,0.027,11.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-08 17:00:00,Lämpö,MWh,2021,10,8,17,0.024,11.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-08 18:00:00,Lämpö,MWh,2021,10,8,18,0.027,11,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-08 19:00:00,Lämpö,MWh,2021,10,8,19,0.018,10.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-08 20:00:00,Lämpö,MWh,2021,10,8,20,0.027,10.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-08 21:00:00,Lämpö,MWh,2021,10,8,21,0.031,10.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-08 22:00:00,Lämpö,MWh,2021,10,8,22,0.032,10.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-08 23:00:00,Lämpö,MWh,2021,10,8,23,0.022,10,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 00:00:00,Lämpö,MWh,2021,10,9,0,0.034,9.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 01:00:00,Lämpö,MWh,2021,10,9,1,0.042,9.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 02:00:00,Lämpö,MWh,2021,10,9,2,0.038,8.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 03:00:00,Lämpö,MWh,2021,10,9,3,0.046,8.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 04:00:00,Lämpö,MWh,2021,10,9,4,0.066,8.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 05:00:00,Lämpö,MWh,2021,10,9,5,0.048,8.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 06:00:00,Lämpö,MWh,2021,10,9,6,0.05,9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 07:00:00,Lämpö,MWh,2021,10,9,7,0.017,9.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 08:00:00,Lämpö,MWh,2021,10,9,8,0.026,9.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 09:00:00,Lämpö,MWh,2021,10,9,9,0.017,10.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 10:00:00,Lämpö,MWh,2021,10,9,10,0.01,12.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 11:00:00,Lämpö,MWh,2021,10,9,11,0.018,13.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 12:00:00,Lämpö,MWh,2021,10,9,12,0.01,13.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 13:00:00,Lämpö,MWh,2021,10,9,13,0.019,13,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 14:00:00,Lämpö,MWh,2021,10,9,14,0.022,13.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 15:00:00,Lämpö,MWh,2021,10,9,15,0.013,12.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 16:00:00,Lämpö,MWh,2021,10,9,16,0.016,12.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 17:00:00,Lämpö,MWh,2021,10,9,17,0.018,12.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 18:00:00,Lämpö,MWh,2021,10,9,18,0.028,11.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 19:00:00,Lämpö,MWh,2021,10,9,19,0.021,11.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 20:00:00,Lämpö,MWh,2021,10,9,20,0.023,11.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 21:00:00,Lämpö,MWh,2021,10,9,21,0.019,11.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 22:00:00,Lämpö,MWh,2021,10,9,22,0.021,11.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-09 23:00:00,Lämpö,MWh,2021,10,9,23,0.021,11.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 00:00:00,Lämpö,MWh,2021,10,10,0,0.019,11.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 01:00:00,Lämpö,MWh,2021,10,10,1,0.033,12,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 02:00:00,Lämpö,MWh,2021,10,10,2,0.029,11.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 03:00:00,Lämpö,MWh,2021,10,10,3,0.024,12,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 04:00:00,Lämpö,MWh,2021,10,10,4,0.048,11.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 05:00:00,Lämpö,MWh,2021,10,10,5,0.028,11.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 06:00:00,Lämpö,MWh,2021,10,10,6,0.043,11.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 07:00:00,Lämpö,MWh,2021,10,10,7,0.023,11.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 08:00:00,Lämpö,MWh,2021,10,10,8,0.024,11.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 09:00:00,Lämpö,MWh,2021,10,10,9,0.024,11.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 10:00:00,Lämpö,MWh,2021,10,10,10,0.028,11.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 11:00:00,Lämpö,MWh,2021,10,10,11,0.023,11,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 12:00:00,Lämpö,MWh,2021,10,10,12,0.021,11,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 13:00:00,Lämpö,MWh,2021,10,10,13,0.024,10.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 14:00:00,Lämpö,MWh,2021,10,10,14,0.026,10.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 15:00:00,Lämpö,MWh,2021,10,10,15,0.024,11,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 16:00:00,Lämpö,MWh,2021,10,10,16,0.023,11,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 17:00:00,Lämpö,MWh,2021,10,10,17,0.024,11.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 18:00:00,Lämpö,MWh,2021,10,10,18,0.023,11.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 19:00:00,Lämpö,MWh,2021,10,10,19,0.022,11.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 20:00:00,Lämpö,MWh,2021,10,10,20,0.023,11.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 21:00:00,Lämpö,MWh,2021,10,10,21,0.029,11.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 22:00:00,Lämpö,MWh,2021,10,10,22,0.039,11.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-10 23:00:00,Lämpö,MWh,2021,10,10,23,0.028,10.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 00:00:00,Lämpö,MWh,2021,10,11,0,0.028,11,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 01:00:00,Lämpö,MWh,2021,10,11,1,0.043,10.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 02:00:00,Lämpö,MWh,2021,10,11,2,0.044,10.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 03:00:00,Lämpö,MWh,2021,10,11,3,0.062,10.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 04:00:00,Lämpö,MWh,2021,10,11,4,0.083,9.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 05:00:00,Lämpö,MWh,2021,10,11,5,0.085,9.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 06:00:00,Lämpö,MWh,2021,10,11,6,0.057,9.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 07:00:00,Lämpö,MWh,2021,10,11,7,0.064,9.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 08:00:00,Lämpö,MWh,2021,10,11,8,0.071,9.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 09:00:00,Lämpö,MWh,2021,10,11,9,0.054,9.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 10:00:00,Lämpö,MWh,2021,10,11,10,0.076,9.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 11:00:00,Lämpö,MWh,2021,10,11,11,0.08,8.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 12:00:00,Lämpö,MWh,2021,10,11,12,0.068,9.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 13:00:00,Lämpö,MWh,2021,10,11,13,0.045,9.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 14:00:00,Lämpö,MWh,2021,10,11,14,0.032,8.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 15:00:00,Lämpö,MWh,2021,10,11,15,0.029,8.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 16:00:00,Lämpö,MWh,2021,10,11,16,0.029,8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 17:00:00,Lämpö,MWh,2021,10,11,17,0.028,7.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 18:00:00,Lämpö,MWh,2021,10,11,18,0.04,7.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 19:00:00,Lämpö,MWh,2021,10,11,19,0.03,7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 20:00:00,Lämpö,MWh,2021,10,11,20,0.034,6.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 21:00:00,Lämpö,MWh,2021,10,11,21,0.045,6.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 22:00:00,Lämpö,MWh,2021,10,11,22,0.022,5.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-11 23:00:00,Lämpö,MWh,2021,10,11,23,0.037,5.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 00:00:00,Lämpö,MWh,2021,10,12,0,0.048,5.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 01:00:00,Lämpö,MWh,2021,10,12,1,0.045,6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 02:00:00,Lämpö,MWh,2021,10,12,2,0.049,5.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 03:00:00,Lämpö,MWh,2021,10,12,3,0.079,7.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 04:00:00,Lämpö,MWh,2021,10,12,4,0.12,7.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 05:00:00,Lämpö,MWh,2021,10,12,5,0.103,6.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 06:00:00,Lämpö,MWh,2021,10,12,6,0.077,6.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 07:00:00,Lämpö,MWh,2021,10,12,7,0.082,6.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 08:00:00,Lämpö,MWh,2021,10,12,8,0.058,7.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 09:00:00,Lämpö,MWh,2021,10,12,9,0.067,8.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 10:00:00,Lämpö,MWh,2021,10,12,10,-0.02,8.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 11:00:00,Lämpö,MWh,2021,10,12,11,0.16,9.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 12:00:00,Lämpö,MWh,2021,10,12,12,0.042,9.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 13:00:00,Lämpö,MWh,2021,10,12,13,0.038,9.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 14:00:00,Lämpö,MWh,2021,10,12,14,0.051,9.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 15:00:00,Lämpö,MWh,2021,10,12,15,0.026,8.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 16:00:00,Lämpö,MWh,2021,10,12,16,0.026,7.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 17:00:00,Lämpö,MWh,2021,10,12,17,0.03,7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 18:00:00,Lämpö,MWh,2021,10,12,18,0.043,6.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 19:00:00,Lämpö,MWh,2021,10,12,19,0.031,6.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 20:00:00,Lämpö,MWh,2021,10,12,20,0.04,5.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 21:00:00,Lämpö,MWh,2021,10,12,21,0.039,5.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 22:00:00,Lämpö,MWh,2021,10,12,22,0.037,5.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-12 23:00:00,Lämpö,MWh,2021,10,12,23,0.043,6.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 00:00:00,Lämpö,MWh,2021,10,13,0,0.062,4.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 01:00:00,Lämpö,MWh,2021,10,13,1,0.05,3.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 02:00:00,Lämpö,MWh,2021,10,13,2,0.062,2.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 03:00:00,Lämpö,MWh,2021,10,13,3,0.096,1.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 04:00:00,Lämpö,MWh,2021,10,13,4,0.159,0.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 05:00:00,Lämpö,MWh,2021,10,13,5,0.135,0.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 06:00:00,Lämpö,MWh,2021,10,13,6,0.11,1.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 07:00:00,Lämpö,MWh,2021,10,13,7,0.079,3.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 08:00:00,Lämpö,MWh,2021,10,13,8,0.085,5.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 09:00:00,Lämpö,MWh,2021,10,13,9,0.06,6.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 10:00:00,Lämpö,MWh,2021,10,13,10,0.107,7.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 11:00:00,Lämpö,MWh,2021,10,13,11,0.093,6.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 12:00:00,Lämpö,MWh,2021,10,13,12,0.068,6.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 13:00:00,Lämpö,MWh,2021,10,13,13,0.062,7.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 14:00:00,Lämpö,MWh,2021,10,13,14,0.038,6.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 15:00:00,Lämpö,MWh,2021,10,13,15,0.046,6.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 16:00:00,Lämpö,MWh,2021,10,13,16,0.059,4.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 17:00:00,Lämpö,MWh,2021,10,13,17,0.054,2.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 18:00:00,Lämpö,MWh,2021,10,13,18,0.067,0.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 19:00:00,Lämpö,MWh,2021,10,13,19,0.047,0.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 20:00:00,Lämpö,MWh,2021,10,13,20,0.05,0,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 21:00:00,Lämpö,MWh,2021,10,13,21,0.056,-0.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 22:00:00,Lämpö,MWh,2021,10,13,22,0.06,-0.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-13 23:00:00,Lämpö,MWh,2021,10,13,23,0.045,-0.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 00:00:00,Lämpö,MWh,2021,10,14,0,0.067,0.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 01:00:00,Lämpö,MWh,2021,10,14,1,0.066,-0.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 02:00:00,Lämpö,MWh,2021,10,14,2,0.072,0.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 03:00:00,Lämpö,MWh,2021,10,14,3,0.122,0.8,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 04:00:00,Lämpö,MWh,2021,10,14,4,0.166,0.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 05:00:00,Lämpö,MWh,2021,10,14,5,0.182,0.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 06:00:00,Lämpö,MWh,2021,10,14,6,0.113,1.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 07:00:00,Lämpö,MWh,2021,10,14,7,0.111,3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 08:00:00,Lämpö,MWh,2021,10,14,8,0.138,4.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 09:00:00,Lämpö,MWh,2021,10,14,9,0.079,5.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 10:00:00,Lämpö,MWh,2021,10,14,10,0.109,5.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 11:00:00,Lämpö,MWh,2021,10,14,11,0.088,6.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 12:00:00,Lämpö,MWh,2021,10,14,12,0.087,6.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 13:00:00,Lämpö,MWh,2021,10,14,13,0.068,6.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 14:00:00,Lämpö,MWh,2021,10,14,14,0.038,6.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 15:00:00,Lämpö,MWh,2021,10,14,15,0.035,7.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 16:00:00,Lämpö,MWh,2021,10,14,16,0.038,8.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 17:00:00,Lämpö,MWh,2021,10,14,17,0.04,8.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 18:00:00,Lämpö,MWh,2021,10,14,18,0.032,8.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 19:00:00,Lämpö,MWh,2021,10,14,19,0.04,8.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 20:00:00,Lämpö,MWh,2021,10,14,20,0.028,8.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 21:00:00,Lämpö,MWh,2021,10,14,21,0.027,8.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 22:00:00,Lämpö,MWh,2021,10,14,22,0.027,9.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-14 23:00:00,Lämpö,MWh,2021,10,14,23,0.035,9.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 00:00:00,Lämpö,MWh,2021,10,15,0,0.039,9.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 01:00:00,Lämpö,MWh,2021,10,15,1,0.033,9.7,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 02:00:00,Lämpö,MWh,2021,10,15,2,0.044,10,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 03:00:00,Lämpö,MWh,2021,10,15,3,0.053,10.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 04:00:00,Lämpö,MWh,2021,10,15,4,0.081,9.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 05:00:00,Lämpö,MWh,2021,10,15,5,0.076,9.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 06:00:00,Lämpö,MWh,2021,10,15,6,0.076,9.6,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 07:00:00,Lämpö,MWh,2021,10,15,7,0.078,9.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 08:00:00,Lämpö,MWh,2021,10,15,8,0.076,9.3,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 09:00:00,Lämpö,MWh,2021,10,15,9,0.066,9.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 10:00:00,Lämpö,MWh,2021,10,15,10,0.079,9.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 11:00:00,Lämpö,MWh,2021,10,15,11,0.054,10,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 12:00:00,Lämpö,MWh,2021,10,15,12,0.037,10.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 13:00:00,Lämpö,MWh,2021,10,15,13,0.052,10.1,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 14:00:00,Lämpö,MWh,2021,10,15,14,0.026,9.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 15:00:00,Lämpö,MWh,2021,10,15,15,0.037,9.4,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 16:00:00,Lämpö,MWh,2021,10,15,16,0.027,8.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 17:00:00,Lämpö,MWh,2021,10,15,17,0.037,7.5,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 18:00:00,Lämpö,MWh,2021,10,15,18,0.065,7.2,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
2021-10-15 19:00:00,Lämpö,MWh,2021,10,15,19,0.052,4.9,Yleissivistävien oppilaitosten rak.,5164.5,4610,4433.2,22630.0,,25
